,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency
2475,"Drame, Epouvante-horreur",84,U.S.A.,56944,2.8,2.2,477234.0,0.0,16.35,12.82,15.6,17.06,15.26,Spring,False,0.33,0.0,0,258.0
2476,Drame,125,Japon,28303,3.5,3.8,225456.0,0.0,7.96,6.37,6.85,6.71,6.88,Spring,False,0.0,0.0,0,23.0
2477,"Thriller, Drame, Romance",114,France,173994,4.0,2.2,446582.0,0.0,17.19,15.49,17.85,16.09,16.52,Spring,False,0.67,0.0,0,207.0
2478,"Aventure, Action",113,U.S.A.,433446,2.1,2.8,41999.0,135000000.0,20.41,17.3,19.65,21.29,17.83,Summer,False,0.0,0.0,0,107.0
2479,Comédie,94,France,1502557,2.8,2.2,1623336.0,0.0,7.86,8.13,10.22,8.23,7.74,Winter,False,0.33,0.0,0,156.0
2480,Comédie dramatique,90,France,51962,3.2,4.0,329316.0,0.0,18.7,13.53,18.67,19.69,15.6,Summer,False,0.33,0.0,0,56.0
2481,Comédie,109,U.S.A.,147054,2.9,2.7,352411.0,40000000.0,16.13,9.11,7.31,4.3,8.94,Winter,False,0.33,0.0,0,258.0
2482,"Drame, Thriller",122,Tunisie,1039,3.0,3.4,81335.0,0.0,14.48,11.15,15.9,14.83,13.54,Spring,True,0.0,0.0,0,7.0
2483,"Drame, Musical, Romance",96,U.S.A.,86658,3.5,3.6,296505.0,6000000.0,24.74,19.38,22.74,26.35,20.21,Summer,True,0.33,0.0,0,161.0
2484,"Comédie, Famille",85,France,871475,1.5,1.6,863274.0,0.0,5.6,3.42,7.11,3.02,5.46,Winter,True,0.67,0.0,0,161.0
2485,Drame,109,U.S.A.,21684,3.7,4.0,162431.0,0.0,21.37,15.22,18.26,19.37,16.0,Autumn,False,0.0,0.0,0,55.0
2486,"Action, Science fiction",80,France,18577,3.1,3.4,227843.0,0.0,15.78,4.42,9.13,9.94,8.39,Autumn,False,0.0,0.0,0,124.0
2487,"Fantastique, Famille",110,U.S.A.,198760,1.6,1.5,276960.0,103000000.0,7.25,5.55,7.16,7.85,4.69,Spring,False,0.0,0.0,0,114.0
2488,Drame,130,France,260761,4.2,3.8,872215.0,11000000.0,13.23,10.3,12.06,12.15,11.64,Spring,False,0.33,0.0,0,76.0
2489,"Thriller, Action",95,U.S.A.,85402,2.8,3.4,207330.0,25000000.0,22.53,15.59,19.0,23.51,17.53,Autumn,False,0.0,0.0,0,258.0
2490,Drame,144,France,150810,3.5,3.3,445419.0,9661157.0,6.09,4.13,9.91,4.75,4.65,Winter,True,0.33,0.0,0,76.0
2491,Drame,105,France,32846,3.3,3.3,93225.0,1600000.0,18.88,11.03,16.36,14.02,12.98,Autumn,False,0.0,0.0,0,129.0
2492,"Fantastique, Famille",99,U.S.A.,254939,2.4,2.8,387733.0,120000000.0,17.93,11.3,11.13,7.92,11.29,Autumn,False,0.33,0.0,0,114.0
2493,"Thriller, Drame",105,Syrie,2975,3.2,2.9,119601.0,0.0,17.37,13.14,12.33,9.73,10.64,Autumn,False,0.0,0.0,0,22.0
2494,"Thriller, Policier",92,U.S.A.,178703,1.9,2.5,583213.0,34000000.0,21.98,14.18,20.16,18.91,17.64,Autumn,False,0.33,0.0,0,165.0
2495,"Aventure, Drame",129,France,150639,2.6,3.2,1107064.0,40000000.0,14.85,7.51,8.86,3.41,7.49,Autumn,False,0.33,0.0,0,184.0
2496,Thriller,102,U.S.A.,56489,2.6,3.1,280206.0,0.0,14.36,10.23,15.97,16.32,12.29,Spring,True,0.33,0.0,0,8.0
2497,"Comédie, Romance",91,France,72295,2.9,2.9,206072.0,4982250.0,2.62,3.27,2.85,0.79,3.2,Winter,False,0.0,0.0,0,79.0
2498,"Comédie, Drame",93,France,121751,4.1,3.9,450279.0,0.0,13.36,5.42,5.99,4.06,5.35,Autumn,False,0.0,0.0,0,150.0
2499,"Animation, Aventure",86,Allemagne,97019,3.2,3.2,432414.0,6000000.0,16.17,6.67,8.97,8.11,7.11,Winter,False,0.0,0.0,0,19.0
2500,Drame,131,U.S.A.,292351,2.3,2.5,1039394.0,70000000.0,20.12,14.78,15.37,16.59,14.85,Autumn,False,0.33,0.0,0,165.0
2501,Drame,111,Portugal,974,3.8,3.5,3055.0,0.0,11.13,8.03,12.42,10.19,9.99,Spring,True,0.0,0.0,0,71.0
2502,Comédie,105,France,105640,3.0,2.8,642903.0,0.0,19.0,17.29,18.32,18.93,18.45,Spring,False,0.33,0.0,0,142.0
2503,Comédie dramatique,113,Belgique,1090,3.5,4.2,1262635.0,0.0,7.89,7.46,6.79,6.7,8.48,Spring,True,0.0,0.0,0,2.0
2504,"Epouvante-horreur, Thriller, Fantastique",90,U.S.A.,167240,2.0,2.0,328071.0,12000000.0,22.86,19.51,20.31,24.57,19.9,Summer,True,0.0,0.0,0,107.0
2505,"Biopic, Drame",133,U.S.A.,141241,1.8,2.8,357515.0,12000000.0,22.65,19.05,21.24,19.31,19.64,Summer,True,0.0,0.0,0,258.0
2506,Comédie,88,France,20178,3.0,2.7,224303.0,0.0,18.99,16.27,17.31,18.67,18.69,Summer,False,0.0,0.0,0,207.0
2507,Drame,103,France,22746,3.7,3.0,225050.0,0.0,16.82,8.54,9.35,8.68,8.53,Winter,False,0.33,0.0,0,129.0
2508,"Action, Fantastique, Epouvante-horreur",90,U.S.A.,270145,2.6,3.2,1691805.0,70000000.0,-1.29,-2.81,-2.41,-5.31,-1.94,Winter,False,0.33,0.0,0,142.0
2509,"Action, Fantastique, Epouvante-horreur",91,U.S.A.,169417,1.5,2.6,360487.0,35000000.0,8.36,8.34,9.95,8.16,8.36,Winter,True,0.33,0.0,0,154.0
2510,Comédie,90,France,391706,3.3,3.6,825960.0,0.0,13.7,6.43,7.08,1.66,4.31,Winter,False,0.67,0.0,0,156.0
2511,"Thriller, Action, Policier",129,U.S.A.,141441,2.9,3.3,534485.0,108000000.0,-1.02,-0.29,0.59,-4.8,-3.6,Winter,False,1.0,1.0,1,184.0
2512,Comédie dramatique,95,France,16205,2.4,3.3,1543104.0,0.0,12.13,1.58,4.19,1.45,1.41,Winter,True,0.67,0.0,0,124.0
2513,Comédie,92,France,200405,3.7,2.7,843139.0,3000000.0,13.88,10.41,15.08,15.36,12.54,Spring,True,0.33,0.0,0,129.0
2514,"Animation, Fantastique, Romance",98,Chine,37105,3.2,3.6,131661.0,11936735.0,6.73,6.03,7.92,7.81,5.88,Winter,True,0.0,0.0,0,83.0
2515,Drame,106,Belgique,84067,3.1,2.9,268891.0,0.0,18.71,11.45,15.47,13.92,11.73,Autumn,False,0.33,0.0,0,127.0
2516,"Comédie, Romance",88,France,232325,3.2,3.0,1212410.0,0.0,18.58,15.28,15.31,20.79,16.52,Summer,False,0.0,0.0,0,139.0
2517,"Comédie, Famille, Aventure",104,France,42712,4.0,3.6,301703.0,0.0,22.12,17.52,22.76,22.14,20.2,Summer,True,0.0,0.0,0,161.0
2518,"Comédie, Romance",97,France,303670,2.6,2.4,667867.0,0.0,22.57,19.55,21.62,19.53,18.17,Summer,True,0.67,0.0,0,161.0
2519,Drame,118,Allemagne,15710,3.5,3.5,143615.0,0.0,20.05,19.45,18.59,18.26,18.96,Summer,False,0.0,0.0,0,129.0
2520,"Thriller, Action",117,Australie,161843,2.1,2.9,1216890.0,66000000.0,18.38,12.3,12.69,13.35,10.54,Autumn,True,0.67,0.0,0,139.0
2521,"Animation, Drame, Historique",125,Japon,14301,4.3,4.2,190003.0,0.0,19.63,14.51,16.89,15.99,14.76,Autumn,False,0.0,0.0,0,13.0
2522,Epouvante-horreur,87,France,150181,2.9,1.7,1522019.0,1800000.0,19.35,16.09,15.16,15.65,12.84,Autumn,False,0.0,0.0,0,161.0
2523,Comédie,99,France,31894,2.9,2.0,363732.0,0.0,7.25,5.64,9.58,6.11,5.94,Winter,True,0.33,0.0,0,86.0
2524,"Comédie, Policier",86,France,30315,1.0,1.0,417952.0,0.0,1.62,0.94,2.13,-0.55,1.56,Winter,False,0.0,0.0,0,6.0
2525,Drame,105,U.S.A.,40565,3.9,3.5,626044.0,0.0,17.75,8.0,11.71,9.01,9.02,Winter,False,0.33,0.0,0,116.0
2526,Comédie,98,France,233221,2.1,3.0,939607.0,5000000.0,5.76,4.43,6.26,6.18,4.95,Winter,True,0.0,0.0,0,142.0
2527,Epouvante-horreur,100,Espagne,45509,3.6,2.3,64661.0,3749231.0,11.52,10.81,11.58,11.95,9.28,Spring,False,0.0,0.0,0,134.0
2528,Comédie,98,France,64971,3.6,3.5,294749.0,0.0,13.47,6.02,6.05,0.57,4.73,Winter,False,0.33,0.0,0,127.0
2529,Drame,138,Espagne,120923,3.3,3.7,572658.0,0.0,14.26,5.45,10.45,7.36,6.05,Autumn,False,0.33,0.5,1,116.0
2530,Comédie,94,U.S.A.,1235,1.3,2.5,114593.0,0.0,17.49,10.8,11.86,10.72,11.08,Autumn,True,0.0,0.0,0,165.0
2531,"Péplum, Aventure, Drame",111,Grande-Bretagne,124506,3.1,3.0,943909.0,25000000.0,17.63,16.38,19.19,17.75,16.81,Spring,True,0.33,0.0,0,258.0
2532,"Drame, Epouvante-horreur, Thriller",112,U.S.A.,372683,2.1,2.5,2133756.0,37000000.0,10.21,9.05,10.86,10.79,10.37,Spring,True,0.33,0.0,0,184.0
2533,"Comédie, Romance",103,France,377935,3.0,2.3,2079683.0,0.0,17.09,7.79,15.89,9.66,7.12,Autumn,False,0.67,0.0,0,156.0
2534,Comédie dramatique,108,Belgique,35906,3.8,3.7,310547.0,0.0,10.39,-2.61,3.62,-0.34,-1.73,Winter,True,0.0,0.0,0,24.0
2535,"Animation, Comédie, Famille",93,U.S.A.,810558,3.2,3.3,618380.0,0.0,16.13,9.11,7.31,4.3,8.94,Winter,False,0.0,0.0,0,165.0
2536,"Comédie, Espionnage, Action",117,U.S.A.,99529,2.8,2.5,147540.0,40000000.0,22.86,19.61,20.78,22.06,19.85,Summer,True,0.0,0.0,0,258.0
2537,Epouvante-horreur,96,Grande-Bretagne,103087,2.3,2.0,192396.0,0.0,18.27,16.24,20.79,17.71,14.6,Summer,False,0.0,0.0,0,165.0
2538,Drame,111,U.S.A.,134985,2.6,3.4,872199.0,60000000.0,17.13,7.89,11.29,11.64,7.82,Autumn,False,0.67,0.0,0,184.0
2539,"Biopic, Historique, Drame",120,U.S.A.,59104,2.7,3.6,415272.0,8500000.0,3.6,3.58,7.14,2.34,2.93,Winter,False,0.0,0.0,0,165.0
2540,Thriller,99,France,43381,3.7,2.4,319645.0,0.0,19.66,11.99,12.07,10.77,12.47,Winter,False,0.33,0.0,0,86.0
2541,"Drame, Romance",75,France,991,2.9,2.2,102502.0,0.0,16.46,15.1,16.45,16.71,16.04,Spring,True,0.0,0.0,0,65.0
2542,"Comédie, Policier",95,France,146264,2.6,2.0,728621.0,0.0,8.7,7.04,11.41,8.69,8.34,Winter,True,0.0,0.0,0,56.0
2543,Comédie,139,France,5141,3.4,2.6,96826.0,0.0,19.28,12.93,16.04,14.36,14.09,Autumn,False,0.0,0.0,0,76.0
2544,Comédie dramatique,100,France,122440,3.4,3.4,365430.0,0.0,20.93,17.23,17.81,20.35,17.28,Summer,True,0.33,0.0,0,207.0
2545,"Fantastique, Epouvante-horreur",94,France,11718,3.5,2.7,274435.0,0.0,9.52,8.57,9.3,9.81,9.91,Spring,True,0.33,0.0,0,95.0
2546,Comédie dramatique,82,France,13026,3.3,3.6,161997.0,0.0,16.99,8.39,11.9,12.23,10.45,Autumn,True,0.0,0.0,0,54.0
2547,"Animation, Comédie, Romance",117,Japon,41421,2.6,3.5,216548.0,903852.0,14.95,11.38,15.19,16.55,11.65,Spring,False,0.0,0.0,0,83.0
2548,Drame,123,Iran,115172,3.4,3.8,383818.0,0.0,14.72,6.94,11.05,4.77,5.84,Autumn,False,0.0,0.0,0,76.0
2549,Comédie,107,Canada,7757,2.9,3.3,12086.0,0.0,6.76,7.36,9.68,6.79,7.95,Winter,False,0.0,0.0,0,43.0
2550,Thriller,103,France,67576,3.0,2.5,246327.0,0.0,19.55,18.13,19.85,19.49,18.29,Summer,False,0.33,0.0,0,86.0
2551,"Animation, Comédie, Famille",107,U.S.A.,362162,3.5,2.7,68215.0,82000000.0,22.03,17.32,19.54,20.89,19.38,Summer,True,0.0,0.0,0,243.0
2552,Drame,95,France,24444,3.2,3.3,96652.0,0.0,12.23,10.47,14.11,13.23,11.32,Spring,False,0.33,0.0,0,127.0
2553,"Epouvante-horreur, Action",90,France,48098,2.2,2.3,819146.0,0.0,0.07,-1.72,0.29,-2.79,-1.45,Winter,True,0.0,0.0,0,207.0
2554,Comédie,98,France,60561,2.7,2.3,569426.0,0.0,16.52,16.67,17.09,15.9,13.95,Spring,True,0.0,0.0,0,161.0
2555,Epouvante-horreur,89,U.S.A.,116708,1.6,1.4,421257.0,7000000.0,14.05,11.47,13.55,13.21,13.03,Spring,True,0.0,0.0,0,165.0
2556,"Animation, Famille",86,U.S.A.,581114,3.1,3.3,692088.0,0.0,17.93,11.3,11.13,7.92,11.29,Autumn,False,0.67,0.0,0,243.0
2557,Comédie,101,France,121018,3.3,3.3,262176.0,0.0,21.14,17.05,19.87,22.19,19.58,Summer,False,0.0,0.0,0,158.0
2558,Comédie,117,Canada,66137,3.3,2.8,484327.0,0.0,24.56,19.41,25.31,28.82,23.28,Summer,False,0.0,0.0,0,76.0
2559,"Romance, Drame",94,France,95280,3.9,2.9,427292.0,0.0,21.79,18.57,20.21,16.93,18.26,Summer,True,0.67,0.0,0,129.0
2560,Drame,92,France,16200,3.8,3.4,179220.0,860000.0,14.15,11.96,13.39,13.61,11.81,Spring,False,0.0,0.0,0,64.0
2561,Comédie,112,U.S.A.,89384,2.1,2.7,1244270.0,52000000.0,16.25,8.4,9.5,4.93,6.42,Winter,True,0.33,0.0,0,243.0
2562,Comédie,90,U.S.A.,165394,3.1,2.5,603681.0,24000000.0,5.65,5.34,4.73,4.11,4.06,Spring,False,0.67,0.0,0,154.0
2563,"Drame, Comédie, Biopic",98,Grande-Bretagne,156064,3.8,4.1,585125.0,12000000.0,6.53,5.88,10.36,8.06,6.35,Winter,False,0.0,0.0,0,156.0
2564,Comédie musicale,118,U.S.A.,214280,1.8,1.7,553311.0,80000000.0,3.68,1.79,5.12,1.12,1.35,Spring,True,0.67,0.0,0,142.0
2565,"Animation, Comédie",97,U.S.A.,823158,3.1,3.4,663425.0,80000000.0,25.93,25.42,24.07,25.54,24.62,Summer,True,0.0,0.0,0,154.0
2566,"Drame, Aventure",84,France,23142,2.6,2.5,345816.0,0.0,3.97,2.54,6.74,2.28,4.27,Winter,False,0.33,0.0,0,207.0
2567,Historique,100,France,165380,4.3,2.9,1171378.0,0.0,13.36,12.78,14.6,13.4,14.04,Spring,False,0.33,0.0,0,129.0
2568,"Drame, Aventure",124,Colombie,20309,4.1,4.2,268642.0,1400000.0,18.41,9.61,10.45,10.37,9.61,Winter,True,0.0,0.0,0,127.0
2569,"Aventure, Drame",133,Espagne,40212,2.9,3.2,343875.0,19116000.0,16.43,14.9,17.05,15.34,14.84,Spring,False,0.33,0.0,0,23.0
2570,"Drame, Thriller",118,France,71365,3.1,3.3,1107580.0,0.0,18.09,6.9,15.32,12.26,8.97,Autumn,False,0.33,0.0,0,156.0
2571,Drame,97,Grande-Bretagne,47384,3.4,3.5,81990.0,0.0,18.04,13.35,13.68,12.57,11.62,Autumn,False,0.33,0.0,0,258.0
2572,Thriller,93,France,48033,3.2,2.7,270554.0,0.0,18.23,11.77,16.54,13.23,11.61,Autumn,False,0.33,0.0,0,127.0
2573,"Drame, Biopic",124,France,67389,3.6,3.4,324438.0,0.0,14.43,5.57,9.29,6.03,6.24,Autumn,False,0.0,0.0,0,134.0
2574,"Thriller, Drame",120,U.S.A.,88044,2.9,3.5,391924.0,20000000.0,18.44,16.68,16.44,18.58,16.48,Summer,False,0.33,0.0,0,243.0
2575,Comédie,110,U.S.A.,185011,2.4,3.0,317575.0,38000000.0,5.89,3.05,8.06,4.19,5.15,Spring,True,0.33,0.0,0,184.0
2576,"Comédie, Romance",123,U.S.A.,635278,2.5,2.5,3174535.0,52000000.0,5.77,2.63,7.15,6.55,5.5,Winter,True,0.67,0.0,0,184.0
2577,Drame,105,France,103608,3.1,3.4,621021.0,0.0,14.04,4.46,7.39,6.99,5.37,Autumn,False,0.0,0.0,0,127.0
2578,Drame,115,Maroc,13149,3.7,4.0,348857.0,0.0,1.8,0.11,1.99,-0.9,-0.22,Winter,True,0.0,0.0,0,3.0
2579,Drame,99,Singapour,31339,3.9,3.7,61362.0,0.0,21.23,17.75,17.29,19.96,15.16,Autumn,False,0.0,0.0,0,71.0
2580,Drame,96,Islande,6491,3.4,3.3,320173.0,3000000.0,12.6,10.48,14.37,11.3,9.86,Spring,True,0.0,0.0,0,86.0
2581,Thriller,98,Autriche,4685,3.1,3.0,7817.0,0.0,19.01,9.8,12.42,9.95,10.89,Winter,True,0.0,0.0,0,83.0
2582,Comédie dramatique,127,Belgique,28477,3.2,3.6,324796.0,0.0,5.89,3.05,8.06,4.19,5.15,Spring,True,0.0,0.0,0,158.0
2583,"Animation, Aventure, Action",120,Japon,19105,3.2,3.9,161674.0,0.0,14.13,6.21,7.58,8.85,4.0,Autumn,True,0.0,0.0,0,83.0
2584,"Biopic, Historique, Drame",134,Russie,56045,3.8,3.2,244148.0,0.0,19.7,11.89,15.59,14.3,13.71,Autumn,True,0.0,0.0,0,54.0
2585,"Drame, Comédie",96,Géorgie,4566,3.6,3.6,85834.0,0.0,11.13,8.03,12.42,10.19,9.99,Spring,True,0.0,0.0,0,116.0
2586,Comédie,101,France,77699,3.4,2.9,284564.0,0.0,18.1,12.21,13.73,12.44,10.1,Autumn,False,0.0,0.0,0,139.0
2587,"Comédie, Romance",114,U.S.A.,146971,2.3,3.3,1578514.0,38000000.0,11.65,1.72,5.7,1.56,0.26,Winter,False,0.0,0.0,0,184.0
2588,"Policier, Comédie",104,U.S.A.,102006,3.0,2.8,492791.0,25000000.0,13.66,3.36,6.54,4.91,4.47,Winter,False,0.33,0.5,1,258.0
2589,Comédie,101,France,40312,3.4,2.7,451418.0,0.0,7.29,5.28,7.98,6.1,7.1,Spring,False,0.33,0.0,0,127.0
2590,"Animation, Famille",78,France,256052,3.6,3.8,1588162.0,10750000.0,-1.29,-2.81,-2.41,-5.31,-1.94,Winter,False,0.0,0.0,0,156.0
2591,"Animation, Comédie, Famille",86,U.S.A.,710881,3.2,3.5,663223.0,80000000.0,24.1,19.24,23.63,24.16,22.45,Summer,True,0.33,0.0,0,243.0
2592,"Comédie, Drame, Policier",103,U.S.A.,24466,3.4,3.8,153489.0,7000000.0,20.59,13.48,15.21,13.37,15.9,Autumn,False,0.0,0.0,0,35.0
2593,"Thriller, Action",95,U.S.A.,34772,3.7,3.1,114823.0,5000000.0,10.94,8.42,10.53,9.89,8.88,Spring,True,0.0,0.0,0,64.0
2594,"Epouvante-horreur, Thriller",87,U.S.A.,95830,2.1,2.1,123688.0,10000000.0,7.25,5.64,9.58,6.11,5.94,Winter,True,0.0,0.0,0,258.0
2595,"Animation, Comédie, Famille",98,U.S.A.,1418855,3.7,4.0,2393525.0,76000000.0,18.7,13.53,18.67,19.69,15.6,Summer,False,0.33,0.0,0,243.0
2596,"Drame, Historique, Thriller",101,France,31263,3.0,2.6,310419.0,0.0,17.98,11.44,11.81,9.33,11.32,Autumn,False,0.67,0.0,0,150.0
2597,Drame,100,France,21699,2.5,2.6,101573.0,4600000.0,20.69,16.25,21.46,21.11,18.64,Summer,False,0.33,0.0,0,64.0
2598,"Drame, Comédie",132,Grèce,11033,2.7,2.6,82363.0,0.0,26.39,25.1,24.97,26.35,23.52,Summer,True,0.0,0.0,0,158.0
2599,Comédie,102,U.S.A.,126264,1.6,2.4,276610.0,11500000.0,7.86,8.13,10.22,8.23,7.74,Winter,False,0.67,0.0,0,258.0
2600,"Science fiction, Aventure, Action",116,U.S.A.,314138,2.9,2.5,3255542.0,70000000.0,9.66,6.96,11.52,9.41,9.41,Spring,False,0.0,0.0,0,154.0
2601,Comédie dramatique,110,France,70592,3.3,3.1,281175.0,0.0,21.58,15.96,17.23,17.72,16.01,Autumn,False,0.0,0.0,0,158.0
2602,"Thriller, Epouvante-horreur, Policier",89,France,74224,3.1,2.7,366358.0,350000.0,5.3,7.43,7.07,4.77,6.24,Winter,True,0.0,0.0,0,184.0
2603,"Aventure, Animation",88,France,227806,3.4,3.4,2829190.0,0.0,20.7,12.48,18.44,18.4,14.19,Autumn,False,0.0,0.0,0,161.0
2604,"Comédie, Famille",100,U.S.A.,384956,2.6,2.9,2331803.0,55000000.0,18.68,14.09,16.58,16.39,17.35,Summer,True,0.33,0.0,0,165.0
2605,"Drame, Fantastique, Epouvante-horreur",120,U.S.A.,110016,3.0,3.1,354952.0,0.0,21.03,14.61,17.2,17.14,16.21,Autumn,False,0.33,0.0,0,258.0
2606,Thriller,114,France,117809,2.6,3.0,395159.0,0.0,24.33,22.63,24.4,22.59,23.05,Summer,True,1.0,0.0,0,150.0
2607,"Drame, Comédie, Biopic",104,U.S.A.,36908,3.7,3.7,141085.0,10000000.0,9.52,8.57,9.3,9.81,9.91,Spring,True,0.33,0.0,1,184.0
2608,"Historique, Drame, Guerre",138,France,195242,2.6,2.5,924998.0,30000000.0,18.23,11.77,16.54,13.23,11.61,Autumn,False,0.33,0.0,0,161.0
