,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
4048,drame,100,France,6760,3.8,3.2,29894.0,0.0,16.54,14.09,14.84,15.24,14.51,Summer,False,0.0,0.0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,drame,99,France,20256,3.6,2.5,417417.0,2500000.0,21.35,16.38,22.26,19.29,18.83,Summer,True,0.33,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,"animation,famille,comédie",82,Canada,110004,2.5,2.8,147639.0,12500000.0,15.8,6.55,10.41,5.09,5.96,Winter,True,0.0,0.0,0,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4051,"drame,romance",93,Tunisie,18701,3.6,3.5,396014.0,0.0,11.01,-0.13,3.49,-0.11,-0.19,Winter,True,0.0,0.0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4052,"animation,famille",76,Allemagne,49805,3.0,3.3,99392.0,0.0,14.31,13.94,14.2,13.95,14.48,Spring,True,0.0,0.0,0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4053,"drame,comédie,fantastique",76,Suède,2532,3.0,2.6,109703.0,4700000.0,21.18,17.66,20.0,19.32,17.91,Summer,True,0.0,0.0,0,83.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4054,drame,104,Israël,30125,3.5,3.9,73007.0,0.0,5.76,4.43,6.26,6.18,4.95,Winter,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,"drame,thriller",131,Brésil,6080,4.2,3.6,39190.0,0.0,7.2,6.64,8.32,6.28,5.76,Winter,True,0.0,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4056,drame,103,France,402,2.6,2.9,358702.0,0.0,19.48,14.07,21.0,19.11,18.2,Summer,False,0.33,0.0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,drame,121,Italie,5628,3.3,3.8,273461.0,6453637.0,18.74,14.06,18.15,20.57,17.9,Summer,False,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,drame,105,U.S.A.,11167,2.9,3.4,117314.0,0.0,22.97,18.36,23.55,22.26,22.68,Summer,True,0.0,0.0,0,258.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,"policier,thriller,drame",106,Italie,4723,2.8,2.8,124207.0,0.0,19.31,12.33,15.06,14.62,11.56,Autumn,True,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4060,comédie,108,France,1821,3.4,2.8,25025.0,0.0,3.97,2.54,6.74,2.28,4.27,Winter,False,0.0,0.0,0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,comédie,94,Italie,25568,3.2,3.9,202483.0,5000000.0,7.07,6.51,8.57,6.65,7.64,Winter,False,0.0,0.0,0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,drame,96,Brésil,433,1.4,3.0,316570.0,0.0,15.92,7.31,11.61,9.71,6.97,Autumn,True,0.0,0.0,0,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,drame,97,France,3088,2.9,3.2,50146.0,0.0,21.41,19.26,18.44,22.0,21.37,Summer,False,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,"drame,fantastique",98,France,5849,3.1,2.3,121935.0,0.0,16.74,13.99,16.48,15.76,14.45,Summer,False,0.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4065,"comédie,drame,science fiction",85,U.S.A.,19288,3.4,3.7,933496.0,2500000.0,18.97,10.67,18.48,15.41,12.29,Autumn,False,0.0,0.0,0,56.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4066,animation,70,France,2039,4.1,3.1,94056.0,0.0,17.7,10.27,12.38,11.25,10.61,Autumn,True,0.0,0.0,0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,drame,98,France,17553,3.3,2.9,131088.0,0.0,10.47,7.7,9.56,10.63,8.47,Spring,True,0.0,0.0,0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,drame,102,Suisse,2471,3.3,3.9,26448.0,0.0,7.35,5.59,9.45,5.49,6.21,Spring,True,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,comédie dramatique,91,France,954,3.6,2.3,10850.0,0.0,13.88,10.41,15.08,15.36,12.54,Spring,True,0.0,0.0,0,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,drame,78,Italie,1653,3.6,1.6,40005.0,0.0,21.43,18.46,19.67,21.86,20.18,Summer,False,0.0,0.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,drame,105,U.S.A.,10214,2.9,3.4,304769.0,0.0,-1.29,-2.81,-2.41,-5.31,-1.94,Winter,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,drame,78,Japon,1443,3.6,2.9,92754.0,0.0,15.81,15.02,13.91,19.25,12.89,Spring,True,0.0,0.0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,drame,94,Danemark,4340,3.6,2.9,14326.0,0.0,1.66,-0.82,2.86,-1.67,-0.07,Winter,True,0.0,0.0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,drame,87,Italie,6131,3.6,3.6,118070.0,0.0,18.23,11.58,14.98,12.74,11.83,Autumn,False,0.0,0.0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,drame,97,Allemagne,10590,3.2,3.0,148952.0,0.0,23.78,22.51,23.35,24.27,22.78,Summer,False,0.0,0.0,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,drame,88,Allemagne,20644,2.9,3.2,684067.0,0.0,10.47,7.7,9.56,10.63,8.47,Spring,True,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,comédie,91,France,8179,2.6,2.7,263866.0,0.0,15.78,4.42,9.13,9.94,8.39,Autumn,False,0.0,0.0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,drame,105,France,15750,3.4,3.5,201266.0,0.0,21.89,18.01,20.23,21.47,18.75,Summer,True,0.0,0.0,0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,"drame,famille",90,Tunisie,8409,3.4,3.0,248775.0,14470000.0,18.74,16.98,20.26,16.77,19.71,Spring,False,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4080,"drame,biopic",101,Grande-Bretagne,20282,2.9,3.9,75593.0,0.0,15.13,12.94,13.78,16.08,11.85,Spring,False,0.0,0.0,0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,comédie dramatique,102,France,52096,3.6,2.1,231714.0,0.0,21.23,17.75,17.29,19.96,15.16,Autumn,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,"comédie musicale,drame",78,France,1193,2.7,2.2,21534.0,0.0,21.37,14.57,18.11,16.61,17.54,Autumn,False,0.0,0.0,0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,"animation,aventure,comédie",90,U.S.A.,259795,2.1,1.9,395917.0,7000000.0,15.8,6.55,10.41,5.09,5.96,Winter,True,0.33,0.0,0,14.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,comédie,90,France,24559,2.8,2.5,98550.0,0.0,11.57,11.15,12.08,11.13,11.51,Spring,False,0.0,0.0,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,"drame,thriller",107,Espagne,11345,2.7,3.3,159457.0,0.0,14.23,10.76,15.36,14.15,11.89,Spring,False,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4086,drame,98,France,40910,3.3,3.7,418585.0,0.0,8.87,5.64,10.92,6.18,7.59,Spring,False,0.0,0.0,0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,drame,83,France,50952,3.6,3.4,239778.0,0.0,8.78,5.75,9.37,9.74,8.04,Spring,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,"comédie dramatique,romance",91,France,28358,3.1,2.4,154380.0,0.0,20.15,17.7,19.04,18.58,17.44,Summer,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4089,"thriller,espionnage",91,France,80872,1.5,1.7,789005.0,0.0,6.74,5.24,7.57,5.46,7.42,Winter,True,0.33,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4090,"drame,policier",101,U.S.A.,16195,3.2,3.0,233272.0,4000000.0,20.7,16.82,17.7,15.78,15.21,Autumn,False,0.0,0.0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4091,animation,85,Japon,4309,2.7,2.7,60392.0,0.0,5.02,3.31,7.49,5.19,4.11,Winter,False,0.0,0.0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,"thriller,drame",103,Argentine,10057,3.4,3.3,27794.0,0.0,11.55,8.44,12.24,11.44,10.64,Spring,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4093,"drame,musical",95,Espagne,1140,3.0,3.3,2875.0,0.0,15.98,7.59,9.56,7.65,8.09,Autumn,False,0.0,0.0,0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4094,drame,100,Suisse,174,2.6,2.8,18813.0,0.0,13.47,6.02,6.05,0.57,4.73,Winter,False,0.0,0.0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,drame,88,U.S.A.,6706,3.4,3.9,48011.0,0.0,17.75,16.44,19.24,19.22,17.86,Spring,True,0.0,0.0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,western,99,U.S.A.,32500,3.0,3.2,152749.0,0.0,16.85,9.23,12.5,11.13,10.4,Autumn,False,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4097,drame,109,France,20230,3.3,2.9,688875.0,0.0,17.91,9.89,14.44,12.92,11.3,Autumn,False,0.0,0.0,0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,animation,24,France,7080,3.5,3.6,1081.0,0.0,10.03,-2.39,6.07,-1.06,-0.45,Winter,False,0.0,0.0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,comédie dramatique,87,U.S.A.,5167,3.0,3.8,36377.0,0.0,12.77,2.98,8.05,0.62,2.19,Winter,False,0.0,0.0,0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,comédie dramatique,102,U.S.A.,54664,3.2,3.1,114718.0,18000000.0,19.36,13.15,15.62,16.29,15.74,Autumn,False,0.33,0.0,0,154.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,comédie,90,France,21479,3.6,3.0,276096.0,0.0,15.45,7.71,9.09,8.41,7.05,Autumn,True,0.0,0.0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,drame,106,Allemagne,17360,2.9,3.0,465842.0,0.0,23.82,22.16,25.25,23.82,23.86,Summer,False,0.0,0.0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,drame,114,Argentine,46962,3.3,3.0,286159.0,6000000.0,7.0,5.69,10.81,10.15,7.33,Winter,True,0.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,drame,97,France,13699,3.1,2.2,100175.0,0.0,22.37,17.73,20.23,24.03,19.86,Summer,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,comédie dramatique,119,Taïwan,3034,4.3,3.2,8512.0,0.0,12.42,9.65,14.26,12.61,10.58,Spring,True,0.0,0.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,"historique,drame,biopic",135,France,15090,2.8,3.5,133477.0,20000000.0,14.9,13.65,16.97,14.49,12.38,Spring,True,0.0,0.0,0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4107,drame,84,France,8420,3.2,3.2,43515.0,0.0,15.22,9.18,9.36,6.29,9.28,Autumn,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,"thriller,drame",80,France,11897,2.9,1.3,144703.0,0.0,2.69,4.67,2.55,0.0,3.25,Winter,False,0.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4109,comédie,100,Belgique,3212,3.3,3.6,21619.0,0.0,21.89,19.89,22.06,20.05,19.46,Summer,True,0.0,0.0,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,comédie,103,France,77422,3.0,2.7,773325.0,0.0,20.87,14.2,22.17,25.21,19.78,Summer,False,0.0,0.0,0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,"drame,romance",98,Chili,1715,3.0,3.6,3406.0,0.0,16.46,15.1,16.45,16.71,16.04,Spring,True,0.0,0.0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4112,"drame,romance,guerre",108,Afrique du Sud,266,2.9,3.5,58510.0,0.0,20.32,18.34,19.48,18.88,17.9,Summer,True,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4113,"comédie,musical",83,Grande-Bretagne,7199,2.8,3.7,457229.0,0.0,10.47,7.7,9.56,10.63,8.47,Spring,True,0.0,0.0,0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4114,"drame,thriller",102,Irlande,30150,3.6,3.0,559658.0,6300000.0,3.04,0.92,5.24,0.5,2.54,Winter,False,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4115,drame,106,U.S.A.,2654,3.0,3.3,200101.0,0.0,23.44,18.06,24.61,19.88,18.63,Autumn,False,0.33,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,"drame,fantastique",77,France,497,2.9,2.8,4275.0,0.0,14.72,8.09,8.16,5.36,5.98,Autumn,False,0.0,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4117,"policier,drame",112,Grande-Bretagne,5432,3.0,2.7,395359.0,0.0,16.52,16.67,17.09,15.9,13.95,Spring,True,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4118,drame,99,Allemagne,884,3.2,3.0,170687.0,500000.0,14.04,4.46,7.39,6.99,5.37,Autumn,False,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,"drame,guerre",91,Belgique,603,3.3,3.1,139690.0,0.0,12.15,11.01,12.06,11.05,9.65,Spring,True,0.0,0.0,0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4120,"romance,comédie",136,Argentine,25319,3.5,3.7,66892.0,0.0,14.23,10.76,15.36,14.15,11.89,Spring,False,0.0,0.0,0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4121,"comédie dramatique,romance",82,Israël,937,2.8,3.2,24410.0,0.0,23.31,18.23,22.06,23.42,21.82,Summer,True,0.0,0.0,0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4122,drame,120,France,22593,3.4,2.3,90384.0,0.0,18.67,15.38,16.63,20.38,17.98,Summer,False,0.0,0.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,"comédie,drame,romance",109,U.S.A.,1610,3.2,3.5,211788.0,11000000.0,5.4,5.33,6.59,5.36,4.7,Winter,False,0.0,0.0,0,64.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4124,drame,89,Italie,282,2.0,3.6,39287.0,0.0,7.35,5.59,9.45,5.49,6.21,Spring,True,0.0,0.0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,thriller,91,U.S.A.,4057,3.1,2.4,89449.0,0.0,13.35,5.03,4.58,1.69,5.46,Winter,False,0.0,0.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4126,"animation,aventure",87,Italie,24036,1.8,2.3,251715.0,35000000.0,14.62,11.76,17.55,15.8,13.99,Spring,False,0.0,0.0,0,79.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,drame,103,France,2375,3.1,2.6,112471.0,0.0,27.13,26.75,25.47,24.46,26.97,Summer,True,0.0,0.0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,"drame,fantastique",82,France,1761,4.1,2.2,13757.0,0.0,23.63,18.46,22.87,22.86,20.96,Summer,True,0.0,0.0,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4129,drame,75,U.S.A.,2017,3.0,3.1,17111.0,0.0,20.79,14.23,17.5,17.71,15.49,Autumn,False,0.0,0.0,0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,drame,87,France,9692,3.8,3.3,230250.0,0.0,4.69,4.51,5.61,7.27,3.05,Winter,False,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,drame,111,Algérie,720,2.6,2.7,10763.0,4000000.0,13.36,12.78,14.6,13.4,14.04,Spring,False,0.0,0.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,drame,88,Suisse,15125,3.9,2.8,57562.0,0.0,12.13,1.58,4.19,1.45,1.41,Winter,True,0.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,comédie,91,U.S.A.,101850,2.8,2.9,561068.0,0.0,12.69,9.4,15.89,12.61,10.53,Spring,False,0.33,0.0,0,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,drame,102,France,8955,3.2,1.8,648011.0,0.0,18.74,16.98,20.26,16.77,19.71,Spring,False,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,drame,98,France,2828,3.7,2.7,51508.0,0.0,16.2,6.48,10.53,9.85,10.15,Autumn,True,0.0,0.0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,drame,100,France,15380,3.2,2.7,62393.0,0.0,3.99,3.85,4.78,3.94,2.39,Winter,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,"comédie,comédie dramatique",97,Portugal,13145,3.3,3.0,129429.0,0.0,17.93,11.3,11.13,7.92,11.29,Autumn,False,0.0,0.0,0,54.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,comédie dramatique,94,U.S.A.,10174,3.5,3.1,272679.0,725000.0,17.7,10.27,12.38,11.25,10.61,Autumn,True,0.0,0.0,0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,drame,91,Autres,25046,3.8,3.7,218848.0,0.0,15.95,9.04,10.02,4.15,8.55,Autumn,False,0.0,0.0,0,116.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,drame,105,Autres,6767,3.6,3.4,174463.0,0.0,8.92,7.49,10.26,9.22,10.62,Winter,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,drame,110,Italie,5624,3.3,2.7,231016.0,0.0,19.36,13.15,15.62,16.29,15.74,Autumn,False,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,"biopic,drame",116,Finlande,10541,3.2,3.7,28528.0,4200000.0,21.62,19.0,18.91,22.54,18.64,Summer,True,0.0,0.0,0,79.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,drame,99,Allemagne,8072,2.8,2.8,154411.0,0.0,14.43,5.57,9.29,6.03,6.24,Autumn,False,0.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,drame,89,U.S.A.,2159,3.4,3.6,18427.0,0.0,8.92,7.49,10.26,9.22,10.62,Winter,True,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,comédie dramatique,82,France,4195,2.7,1.9,23571.0,0.0,21.37,14.57,18.11,16.61,17.54,Autumn,False,0.0,0.0,0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,"historique,aventure,drame",97,France,6061,3.6,2.4,43215.0,0.0,4.19,3.26,4.5,5.6,3.57,Winter,False,0.0,0.0,0,24.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4147,"biopic,drame",106,Allemagne,28155,3.5,3.2,163667.0,0.0,22.6,15.89,23.46,20.45,21.2,Summer,True,0.0,0.0,0,116.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,drame,102,Canada,467,3.4,2.9,254079.0,0.0,14.43,5.57,9.29,6.03,6.24,Autumn,False,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,"biopic,drame",104,Argentine,36996,2.9,3.4,153498.0,0.0,20.47,15.21,17.45,16.01,14.68,Autumn,False,0.0,0.0,0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,comédie dramatique,81,France,8400,2.8,2.2,246909.0,0.0,25.75,24.45,25.76,25.22,24.31,Summer,True,0.0,0.0,0,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
